image,index,Image-URL-S,Image-URL-M,Image-URL-L
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=102x160 at 0x20B95DFEEB8>,339,http://images.amazon.com/images/P/1573228737.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573228737.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573228737.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95DE5DD8>,340,http://images.amazon.com/images/P/9681500555.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9681500555.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9681500555.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=100x160 at 0x20B95DE5048>,341,http://images.amazon.com/images/P/0380711109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380711109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380711109.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95DFEBE0>,342,http://images.amazon.com/images/P/0452283914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452283914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452283914.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95DFE080>,343,http://images.amazon.com/images/P/0425120279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425120279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425120279.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95DFE550>,344,http://images.amazon.com/images/P/067153484X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067153484X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067153484X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95DFEC88>,345,http://images.amazon.com/images/P/0380728273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380728273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380728273.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95DFE0F0>,346,http://images.amazon.com/images/P/8433914545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8433914545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8433914545.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95DFEF98>,347,http://images.amazon.com/images/P/8484509141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8484509141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8484509141.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95DFE6A0>,348,http://images.amazon.com/images/P/0446606197.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446606197.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446606197.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95DFEA20>,349,http://images.amazon.com/images/P/0771076002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771076002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771076002.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=121x160 at 0x20B95DFE048>,350,http://images.amazon.com/images/P/0771088191.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771088191.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771088191.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=88x160 at 0x20B95DFEFD0>,351,http://images.amazon.com/images/P/1559703237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559703237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559703237.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95DFE358>,352,http://images.amazon.com/images/P/3596214629.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596214629.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596214629.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95DFE4A8>,353,http://images.amazon.com/images/P/0062770500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062770500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062770500.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=112x160 at 0x20B95E16128>,354,http://images.amazon.com/images/P/0671847546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671847546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671847546.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95E165C0>,355,http://images.amazon.com/images/P/0060188731.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060188731.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060188731.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95E16668>,356,http://images.amazon.com/images/P/0140374248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140374248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140374248.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95E16710>,357,http://images.amazon.com/images/P/0142001740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001740.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E167B8>,358,http://images.amazon.com/images/P/0195086295.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0195086295.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0195086295.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=93x160 at 0x20B95E16390>,359,http://images.amazon.com/images/P/0312995423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312995423.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95DFE160>,360,http://images.amazon.com/images/P/0380704587.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380704587.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380704587.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95DFE6D8>,361,http://images.amazon.com/images/P/0380815923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380815923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380815923.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=112x160 at 0x20B95DFEB70>,362,http://images.amazon.com/images/P/0385416342.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385416342.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385416342.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95DFE5C0>,363,http://images.amazon.com/images/P/0385418493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385418493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385418493.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=113x160 at 0x20B95DE5518>,364,http://images.amazon.com/images/P/038542471X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E161D0>,365,http://images.amazon.com/images/P/0425098109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425098109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425098109.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95E16940>,366,http://images.amazon.com/images/P/0449005410.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449005410.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449005410.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E16978>,367,http://images.amazon.com/images/P/0449202631.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449202631.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449202631.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E16898>,368,http://images.amazon.com/images/P/0449207544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95E163C8>,369,http://images.amazon.com/images/P/0515128554.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515128554.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515128554.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E16470>,370,http://images.amazon.com/images/P/0517577402.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=121x160 at 0x20B95E16860>,371,http://images.amazon.com/images/P/0590450875.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590450875.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590450875.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=120x160 at 0x20B95E16DA0>,372,http://images.amazon.com/images/P/0590481371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590481371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590481371.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=94x160 at 0x20B95E16E48>,373,http://images.amazon.com/images/P/067103619X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067103619X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067103619X.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E16EF0>,374,http://images.amazon.com/images/P/0684177730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684177730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684177730.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E16B00>,375,http://images.amazon.com/images/P/0684180200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684180200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684180200.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95E16400>,376,http://images.amazon.com/images/P/0743411269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411269.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95E16D68>,377,http://images.amazon.com/images/P/0743470389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743470389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743470389.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E165F8>,378,http://images.amazon.com/images/P/076218857X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076218857X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076218857X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95E16198>,379,http://images.amazon.com/images/P/0767905938.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767905938.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95DFE278>,380,http://images.amazon.com/images/P/0800706544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0800706544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0800706544.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95DE5358>,381,http://images.amazon.com/images/P/0801096677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0801096677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0801096677.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95E160F0>,382,http://images.amazon.com/images/P/0849953014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849953014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849953014.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E16FD0>,383,http://images.amazon.com/images/P/0891091963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891091963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891091963.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=87x140 at 0x20B95E16C50>,384,http://images.amazon.com/images/P/0915811537.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915811537.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915811537.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95E16A90>,385,http://images.amazon.com/images/P/0927545373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0927545373.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0927545373.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95E169E8>,386,http://images.amazon.com/images/P/1575024179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575024179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575024179.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=103x160 at 0x20B95D910B8>,387,http://images.amazon.com/images/P/1880185008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1880185008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1880185008.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95E2F518>,388,http://images.amazon.com/images/P/0140345809.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140345809.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140345809.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=91x160 at 0x20B95E2F5C0>,389,http://images.amazon.com/images/P/0156528207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156528207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156528207.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=93x160 at 0x20B95E2F668>,390,http://images.amazon.com/images/P/0380012863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380012863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380012863.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=95x160 at 0x20B95E2F710>,391,http://images.amazon.com/images/P/0451154916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451154916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451154916.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=150x160 at 0x20B95E2F7B8>,392,http://images.amazon.com/images/P/0785815147.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0785815147.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0785815147.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95E2F860>,393,http://images.amazon.com/images/P/0875421288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0875421288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0875421288.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=112x160 at 0x20B95E2F908>,394,http://images.amazon.com/images/P/1567184294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1567184294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1567184294.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=104x160 at 0x20B95E2F9B0>,395,http://images.amazon.com/images/P/156718796X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156718796X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156718796X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95E2FA58>,396,http://images.amazon.com/images/P/1862047626.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1862047626.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1862047626.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=160x130 at 0x20B95E2FB00>,397,http://images.amazon.com/images/P/0020437501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0020437501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0020437501.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=129x160 at 0x20B95E2FBA8>,398,http://images.amazon.com/images/P/0198320264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0198320264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0198320264.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=87x140 at 0x20B95E2FC50>,399,http://images.amazon.com/images/P/0373196989.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373196989.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373196989.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=101x160 at 0x20B95E16A58>,400,http://images.amazon.com/images/P/0373245580.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373245580.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373245580.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95E16908>,401,http://images.amazon.com/images/P/0451527747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451527747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451527747.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95DFE320>,402,http://images.amazon.com/images/P/0671867113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671867113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671867113.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=98x160 at 0x20B95E2F4E0>,403,http://images.amazon.com/images/P/0812504208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812504208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812504208.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95E2FA90>,404,http://images.amazon.com/images/P/0060173289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060173289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060173289.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=105x160 at 0x20B95E2F160>,405,http://images.amazon.com/images/P/0060973897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060973897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060973897.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=93x160 at 0x20B95E2F240>,406,http://images.amazon.com/images/P/006101351X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006101351X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006101351X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=102x160 at 0x20B95E2F390>,407,http://images.amazon.com/images/P/0140104682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140104682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140104682.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95E2FD30>,408,http://images.amazon.com/images/P/0312143370.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312143370.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312143370.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=107x160 at 0x20B95E2FE80>,409,http://images.amazon.com/images/P/0316666343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316666343.01.LZZZZZZZ.jpg
<PIL.GifImagePlugin.GifImageFile image mode=P size=1x1 at 0x20B95E2FF60>,410,http://images.amazon.com/images/P/039456894X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039456894X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039456894X.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95E2F0B8>,411,http://images.amazon.com/images/P/0440224675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224675.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95E2F0F0>,412,http://images.amazon.com/images/P/0449002632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449002632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449002632.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=97x160 at 0x20B95E2F3C8>,413,http://images.amazon.com/images/P/0449213773.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449213773.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449213773.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=106x160 at 0x20B95E2FD68>,414,http://images.amazon.com/images/P/0452279690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452279690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452279690.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=99x160 at 0x20B95E2F278>,415,http://images.amazon.com/images/P/0553569058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569058.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=96x160 at 0x20B95E2F080>,416,http://images.amazon.com/images/P/0679427430.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679427430.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679427430.01.LZZZZZZZ.jpg
<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=102x160 at 0x20B95E2FFD0>,417,http://images.amazon.com/images/P/0679725393.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679725393.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679725393.01.LZZZZZZZ.jpg
